## 1
## 현대건설은 예선A조 첫 경기서 GS칼텍스를 3-2(25-23 24-26 22-25 25-20 15-13)로 제압했다 ．
## <현대건설:ORG>은 예선<A조:ORG> 첫 경기서 <GS칼텍스:ORG>를 <3-2:NOH>(<25-23:NOH> <24-26:NOH> <22-25:NOH> <25-20:NOH> <15-13:NOH>)로 제압했다 ．
현대건설	현대건설	NNP	B-ORG
2008	2008	SN	B-DAT
_	_	_	O
베이징	베이징	NNP	B-POH
올림픽	올림픽	NNG	I-POH
을	을	JKO	O
_	_	_	O
앞둔	앞두+ㄴ	VV+ETM	O
_	_	_	O
올림픽	올림픽	NNG	O
축구	축구	NNG	O
대표	대표	NNG	O
팀	팀	NNG	O
의	의	JKG	O
_	_	_	O
'	'	SS	O
와일드	와일드	NNP	O
_	_	_	O
카드	카드	NNG	O
'	'	SS	O
(	(	SS	O
23	23	SN	B-NOH
세	세	NNB	I-NOH
_	_	_	O
초과	초과	NNG	O
_	_	_	O
선수	선수	NNG	O
)	)	SS	O
_	_	_	O
후보	후보	NNG	O
로	로	JKB	O
_	_	_	O
박지성	박지성	NNP	B-PER
(	(	SS	O
27	27	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
맨체스터	맨체스터	NNP	B-ORG
_	_	_	I-ORG
유나이티드	유나이티드	NNP	I-ORG
)	)	SS	O
과	과	JKB	O
_	_	_	O
조재진	조재진	NNP	B-PER
(	(	SS	O
27	27	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
전북	전북	NNP	B-ORG
)	)	SS	O
을	을	JKO	O
_	_	_	O
비롯해	비롯하+여	VV+EC	O
_	_	_	O
김정우	김정우	NNP	B-PER
(	(	SS	O
26	26	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
성남	성남	NNP	B-ORG
)	)	SS	O
_	_	_	O
이호	이호	NNP	B-PER
(	(	SS	O
24	24	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
제니트	제니트	NNP	B-ORG
)	)	SS	O
_	_	_	O
김치곤	김치곤	NNP	B-PER
(	(	SS	O
25	25	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
서울	서울	NNP	B-ORG
)	)	SS	O
_	_	_	O
김동진	김동진	NNP	B-PER
(	(	SS	O
26	26	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
제니트	제니트	NNP	B-ORG
)	)	SS	O
_	_	_	O
김치우	김치우	NNP	B-PER
(	(	SS	O
25	25	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
전남	전남	NNP	B-ORG
)	)	SS	O
_	_	_	O
염기훈	염기훈	NNP	B-PER
(	(	SS	O
25	25	SN	B-NOH
_	_	_	O
·	·	SP	O
_	_	_	O
울산	울산	NNP	B-ORG
)	)	SS	O
_	_	_	O
등	등	NNB	O
_	_	_	O
8	8	SN	B-NOH
명	명	NNB	I-NOH
이	이	JKS	O
_	_	_	O
예비	예비	NNG	O
엔트리	엔트리	NNG	O
에	에	JKB	O
_	_	_	O
이름	이름	NNG	O
을	을	JKO	O
_	_	_	O
올	올리	VV	O
렸	었	EP	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 360
## 한편 대한축구협회는 올림픽팀의 본선 개막(8월 8일) 한 달전 소집이 7월에 예정된 K리그 일정 소화로 여의치 않게 되자, 7월 훈련 기간의 일부를 쪼개 6월 2일부터 14일까지 2주간 조기 소집하는 방안을 검토하고 있다 ．
## 한편 <대한축구협회:ORG>는 올림픽팀의 본선 개막(<8월 8일:DAT>) <한 달:DUR>전 소집이 <7월:DAT>에 예정된 <K리그:POH> 일정 소화로 여의치 않게 되자, <7월:DAT> 훈련 기간의 일부를 쪼개 <6월 2일부터 14일:DUR>까지 <2주:DUR>간 조기 소집하는 방안을 검토하고 있다 ．
한편	한편	MAG	O
_	_	_	O
대한축구협회	대한축구협회	NNP	B-ORG
는	는	JX	O
_	_	_	O
올림픽	올림픽	NNG	O
팀	팀	NNG	O
의	의	JKG	O
_	_	_	O
본선	본선	NNG	O
_	_	_	O
개막	개막	NNG	O
(	(	SS	O
8	8	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	I-DAT
8	8	SN	I-DAT
일	일	NNB	I-DAT
)	)	SS	O
_	_	_	O
한	한	MM	B-DUR
_	_	_	I-DUR
달	달	NNB	I-DUR
전	전	NNG	O
_	_	_	O
소집	소집	NNG	O
이	이	JKS	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
에	에	JKB	O
_	_	_	O
예정된	예정되+ㄴ	VV+ETM	O
_	_	_	O
K	K	SL	B-POH
리그	리그	NNG	I-POH
_	_	_	O
일정	일정	NNG	O
_	_	_	O
소화	소화	NNG	O
로	로	JKB	O
_	_	_	O
여의	여의하	VA	O
치	지	EC	O
_	_	_	O
않	않	VX	O
게	게	EC	O
_	_	_	O
되	되	VV	O
자	자	EC	O
,	,	SP	O
_	_	_	O
7	7	SN	B-DAT
월	월	NNB	I-DAT
_	_	_	O
훈련	훈련	NNG	O
_	_	_	O
기간	기간	NNG	O
의	의	JKG	O
_	_	_	O
일부	일부	NNG	O
를	를	JKO	O
_	_	_	O
쪼개	쪼개+어	VV+EC	O
_	_	_	O
6	6	SN	B-DUR
월	월	NNB	I-DUR
_	_	_	I-DUR
2	2	SN	I-DUR
일	일	NNB	I-DUR
부터	부터	JX	I-DUR
_	_	_	I-DUR
14	14	SN	I-DUR
일	일	NNB	I-DUR
까지	까지	JX	O
_	_	_	O
2	2	SN	B-DUR
주간	주간	NNB	O
_	_	_	O
조기	조기	NNG	O
_	_	_	O
소집하	소집하	VV	O
는	는	ETM	O
_	_	_	O
방안	방안	NNG	O
을	을	JKO	O
_	_	_	O
검토하	검토하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
다	다	EC	O
_	_	_	O
．	．	SF	O

## 361
## ○…우리 히어로즈가 쌀쌀한 날씨에도 경기장을 찾은 입장객 전원에게 '핫팩'을 지급했다 .
## ○…<우리 히어로즈:ORG>가 쌀쌀한 날씨에도 경기장을 찾은 입장객 전원에게 '핫팩'을 지급했다 .
○	○	SW	O
…	…	SE	O
우리	우리	NP	B-ORG
_	_	_	I-ORG
히어로즈	히어로즈	NNP	I-ORG
가	가	JKS	O
_	_	_	O
쌀쌀한	쌀쌀하+ㄴ	VA+ETM	O
_	_	_	O
날씨	날씨	NNG	O
에	에	JKB	O
도	도	JX	O
_	_	_	O
경기장	경기장	NNG	O
을	을	JKO	O
_	_	_	O
찾	찾	VV	O
은	은	ETM	O
_	_	_	O
입장객	입장객	NNG	O
_	_	_	O
전원	전원	NNG	O
에게	에게	JKB	O
_	_	_	O
'	'	SS	O
핫팩	핫팩	NNG	O
'	'	SS	O
을	을	JKO	O
_	_	_	O
지급	지급하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 362
## 경기 후 만난 배성길 감독은 “원래 가지고 있는 전력에 비해 전반전에 경기가 안 풀려 고전했다 . ”라며 “날씨도 영향을 끼쳤다 .
## 경기 후 만난 <배성길:PER> 감독은 “원래 가지고 있는 전력에 비해 전반전에 경기가 안 풀려 고전했다 . ”라며 “날씨도 영향을 끼쳤다 .
경기	경기	NNG	O
_	_	_	O
후	후	NNG	O
_	_	_	O
만난	만나+ㄴ	VV+ETM	O
_	_	_	O
배성길	배성길	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
원래	원래	NNG	O
_	_	_	O
가지	가지	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
전력	전력	NNG	O
에	에	JKB	O
_	_	_	O
비해	비하+여	VV+EC	O
_	_	_	O
전반전	전반전	NNG	O
에	에	JKB	O
_	_	_	O
경기	경기	NNG	O
가	가	JKS	O
_	_	_	O
안	안	MAG	O
_	_	_	O
풀려	풀리+어	VV+EC	O
_	_	_	O
고전	고전하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O
_	_	_	O
”	”+이	SS+VCP	O
라며	라며	EC	O
_	_	_	O
“	“	SS	O
날씨	날씨	NNG	O
도	도	JX	O
_	_	_	O
영향	영향	NNG	O
을	을	JKO	O
_	_	_	O
끼	끼치	VV	O
쳤	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 363
## 배성길 감독은 “매번 좋은 성적을 내다 작년에 6학년 선수가 둘밖에 없는 어려운 상황에서 경기를 치러야만 했다 . ”라고 지난해를 되돌아본 후 “올해는 선수들이 일찌감치 준비했고 열심히 훈련하다 보니 좋은 성과가 있었다 . ”라며 올해 명서초등학교를 주목해줄 것을 당부했다 .
## <배성길:PER> 감독은 “매번 좋은 성적을 내다 작년에 <6학년:NOH> 선수가 둘밖에 없는 어려운 상황에서 경기를 치러야만 했다 . ”라고 지난해를 되돌아본 후 “올해는 선수들이 일찌감치 준비했고 열심히 훈련하다 보니 좋은 성과가 있었다 . ”라며 올해 <명서초등학교:ORG>를 주목해줄 것을 당부했다 .
배성길	배성길	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
“	“	SS	O
매번	매번	MAG	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
성적	성적	NNG	O
을	을	JKO	O
_	_	_	O
내	내	VV	O
다	다	EC	O
_	_	_	O
작년	작년	NNG	O
에	에	JKB	O
_	_	_	O
6	6	SN	B-NOH
학년	학년	NNG	I-NOH
_	_	_	O
선수	선수	NNG	O
가	가	JKS	O
_	_	_	O
둘	둘	NR	O
밖에	밖에	JX	O
_	_	_	O
없	없	VA	O
는	는	ETM	O
_	_	_	O
어려	어렵	VA	O
운	ㄴ	ETM	O
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
경기	경기	NNG	O
를	를	JKO	O
_	_	_	O
치	치르	VV	O
러야	어야	EC	O
만	만	JX	O
_	_	_	O
했	+였	+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O
_	_	_	O
”	”	SS	O
라고	라고	JKQ	O
_	_	_	O
지난해	지난해	NNG	O
를	를	JKO	O
_	_	_	O
되돌아본	되돌아보+ㄴ	VV+ETM	O
_	_	_	O
후	후	NNG	O
_	_	_	O
“	“	SS	O
올해	올해	NNG	O
는	는	JX	O
_	_	_	O
선수	선수	NNG	O
들	들	XSN	O
이	이	JKS	O
_	_	_	O
일찌감치	일찌감치	MAG	O
_	_	_	O
준비	준비하	VV	O
했	였	EP	O
고	고	EC	O
_	_	_	O
열심히	열심히	MAG	O
_	_	_	O
훈련하	훈련하	VV	O
다	다	EC	O
_	_	_	O
보	보	VX	O
니	니	EC	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
성과	성과	NNG	O
가	가	JKS	O
_	_	_	O
있	있	VA	O
었	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O
_	_	_	O
”	”+이	SS+VCP	O
라며	라며	EC	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
명서	명서	NNP	B-ORG
초등학교	초등학교	NNG	I-ORG
를	를	JKO	O
_	_	_	O
주목해	주목하+여	VV+EC	O
줄	주+ㄹ	VX+ETM	O
_	_	_	O
것	것	NNB	O
을	을	JKO	O
_	_	_	O
당부	당부하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 364
## [플라마] ‘제7회 대교 눈높이 한국여자축구 춘계연맹전’(이하 춘계연맹전)에서 2연승을 달리며 순항을 거듭하고 있는 안양 부흥중학교의 전세환 감독이 마지막까지 집중력을 유지하는 팀이 중등부 우승을 차지할 것이라고 내다봤다 .
## [플라마] ‘<제7회:NOH> 대<교 눈높이 한국여자축구 춘계연맹전:POH>’(이하 춘계연맹전)에서 <2연승:NOH>을 달리며 순항을 거듭하고 있는 <안양 부흥중학교:ORG>의 <전세환:PER> 감독이 마지막까지 집중력을 유지하는 팀이 중등부 우승을 차지할 것이라고 내다봤다 .
[	[	SS	O
플	플	NNG	O
라마	라마	NNG	O
]	]	SS	O
_	_	_	O
‘	‘	SS	O
제	제	XPN	B-NOH
7	7	SN	I-NOH
회	회	NNB	I-NOH
_	_	_	O
대교	대교	NNG	B-POH
_	_	_	I-POH
눈높이	눈높이	NNG	I-POH
_	_	_	I-POH
한국	한국	NNP	I-POH
여자	여자	NNG	I-POH
축구	축구	NNG	I-POH
_	_	_	I-POH
춘계	춘계	NNG	I-POH
연맹전	연맹전	NNG	I-POH
’	’	SS	O
(	(	SS	O
이하	이하	NNG	O
_	_	_	O
춘계	춘계	NNG	O
연맹전	연맹전	NNG	O
)	)	SS	O
에서	에서	JKB	O
_	_	_	O
2	2	SN	B-NOH
연승	연승	NNG	I-NOH
을	을	JKO	O
_	_	_	O
달리	달리	VV	O
며	며	EC	O
_	_	_	O
순항	순항	NNG	O
을	을	JKO	O
_	_	_	O
거듭하	거듭하	VV	O
고	고	EC	O
_	_	_	O
있	있	VX	O
는	는	ETM	O
_	_	_	O
안양	안양	NNP	B-ORG
_	_	_	I-ORG
부흥	부흥	NNG	I-ORG
중학교	중학교	NNG	I-ORG
의	의	JKG	O
_	_	_	O
전세환	전세환	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
이	이	JKS	O
_	_	_	O
마지막	마지막	NNG	O
까지	까지	JX	O
_	_	_	O
집중력	집중력	NNG	O
을	을	JKO	O
_	_	_	O
유지하	유지하	VV	O
는	는	ETM	O
_	_	_	O
팀	팀	NNG	O
이	이	JKS	O
_	_	_	O
중등	중등	NNG	O
부	부	XSN	O
_	_	_	O
우승	우승	NNG	O
을	을	JKO	O
_	_	_	O
차지할	차지하+ㄹ	VV+ETM	O
_	_	_	O
것	것	NNB	O
이	이	VCP	O
라고	라고	EC	O
_	_	_	O
내다	내다보	VV	O
봤	았	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 365
## 또, 이 날 경기에서 포항 항도중학교의 맹추격에 안양 부흥중학교가 후반전에 다소 고전을 면치 못했다고 지적하자 전세환 감독은 득점 찬스에서의 골 결정력 부재를 지적했다 .
## 또, 이 날 경기에서 <포항 항도중학교:ORG>의 맹추격에 <안양 부흥중학교:ORG>가 후반전에 다소 고전을 면치 못했다고 지적하자 <전세환:PER> 감독은 득점 찬스에서의 골 결정력 부재를 지적했다 .
또	또	MAG	O
,	,	SP	O
_	_	_	O
이	이	MM	O
_	_	_	O
날	날	NNG	O
_	_	_	O
경기	경기	NNG	O
에서	에서	JKB	O
_	_	_	O
포항	포항	NNP	B-ORG
_	_	_	I-ORG
항도	항도	NNG	I-ORG
중학교	중학교	NNG	I-ORG
의	의	JKG	O
_	_	_	O
맹추격	맹추격	NNG	O
에	에	JKB	O
_	_	_	O
안양	안양	NNP	B-ORG
_	_	_	I-ORG
부흥	부흥	NNG	I-ORG
중학교	중학교	NNG	I-ORG
가	가	JKS	O
_	_	_	O
후반전	후반전	NNG	O
에	에	JKB	O
_	_	_	O
다소	다소	MAG	O
_	_	_	O
고전	고전	NNG	O
을	을	JKO	O
_	_	_	O
면	면하	VV	O
치	지	EC	O
_	_	_	O
못	못하	VX	O
했	였	EP	O
다고	다고	EC	O
_	_	_	O
지적하	지적하	VV	O
자	자	EC	O
_	_	_	O
전세환	전세환	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
은	은	JX	O
_	_	_	O
득점	득점	NNG	O
_	_	_	O
찬스	찬스	NNG	O
에서	에서	JKB	O
의	의	JKG	O
_	_	_	O
골	골	NNG	O
_	_	_	O
결정력	결정력	NNG	O
_	_	_	O
부재	부재	NNG	O
를	를	JKO	O
_	_	_	O
지적	지적하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 366
## 전세환 감독에게 여민지는 미운 정이 가득한 선수다 .
## <전세환:PER> 감독에게 <여민지:PER>는 미운 정이 가득한 선수다 .
전세환	전세환	NNP	B-PER
_	_	_	O
감독	감독	NNG	O
에게	에게	JKB	O
_	_	_	O
여	여	NNG	B-PER
민지	민지	NNP	I-PER
는	는	JX	O
_	_	_	O
미	밉	VA	O
운	ㄴ	ETM	O
_	_	_	O
정	정	NNG	O
이	이	JKS	O
_	_	_	O
가득한	가득하+ㄴ	VA+ETM	O
_	_	_	O
선수	선수+이	NNG+VCP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 367
## 상대팀이야 큰 짐을 덜었다고 생각하겠지만, 여민지는 우리 여자축구를 책임질 재목이기 때문에 부상 소식에 참 안타까웠다 .
## 상대팀이야 큰 짐을 덜었다고 생각하겠지만, <여민지:PER>는 우리 여자축구를 책임질 재목이기 때문에 부상 소식에 참 안타까웠다 .
상대	상대	NNG	O
팀	팀	NNG	O
이야	이야	JX	O
_	_	_	O
큰	크+ㄴ	VA+ETM	O
_	_	_	O
짐	짐	NNG	O
을	을	JKO	O
_	_	_	O
덜	덜	VV	O
었	었	EP	O
다고	다고	EC	O
_	_	_	O
생각하	생각하	VV	O
겠	겠	EP	O
지만	지만	EC	O
,	,	SP	O
_	_	_	O
여	여	NNG	B-PER
민지	민지	NNP	I-PER
는	는	JX	O
_	_	_	O
우리	우리	NP	O
_	_	_	O
여자	여자	NNG	O
축구	축구	NNG	O
를	를	JKO	O
_	_	_	O
책임질	책임지+ㄹ	VV+ETM	O
_	_	_	O
재목	재목	NNG	O
이	이	VCP	O
기	기	ETN	O
_	_	_	O
때문	때문	NNB	O
에	에	JKB	O
_	_	_	O
부상	부상	NNG	O
_	_	_	O
소식	소식	NNG	O
에	에	JKB	O
_	_	_	O
참	참	MAG	O
_	_	_	O
안타까	안타깝	VA	O
웠	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 368
## 하지만 마지막 순간 뒷심에서 대한한공이 한 수 위였다 .
## 하지만 마지막 순간 뒷심에서 <대한한공:ORG>이 한 수 위였다 .
하지만	하지만	MAJ	O
_	_	_	O
마지막	마지막	NNG	O
_	_	_	O
순간	순간	NNG	O
_	_	_	O
뒷심	뒷심	NNG	O
에서	에서	JKB	O
_	_	_	O
대한	대한	NNP	B-ORG
한	한	NNP	I-ORG
공	공	NNB	I-ORG
이	이	JKS	O
_	_	_	O
한	한	MM	O
_	_	_	O
수	수	NNG	O
_	_	_	O
위	위+이	NNG+VCP	O
였	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 369
## 21-23으로 패색이 짙던 대한항공은 보비가 박철우의 백어택을 블로킹으로 막아내면서 분위기를 바꾼 뒤 신영수의 오픈 공격까지 불을 뿜어 23-23 동점을 만들어냈다 .
## <21-23:NOH>으로 패색이 짙던 <대한항공:ORG>은 보비가 <박철우:PER>의 백어택을 블로킹으로 막아내면서 분위기를 바꾼 뒤 <신영수:PER>의 오픈 공격까지 불을 뿜어 <23-23:NOH> 동점을 만들어냈다 .
21	21	SN	B-NOH
-	-	SO	I-NOH
23	23	SN	I-NOH
으로	으로	JKB	O
_	_	_	O
패색	패색	NNG	O
이	이	JKS	O
_	_	_	O
짙	짙	VA	O
던	던	ETM	O
_	_	_	O
대한항공	대한항공	NNP	B-ORG
은	은	JX	O
_	_	_	O
보비	보비	NNP	O
가	가	JKS	O
_	_	_	O
박철우	박철우	NNP	B-PER
의	의	JKG	O
_	_	_	O
백	백	NNG	O
어택	어택	NNG	O
을	을	JKO	O
_	_	_	O
블로킹	블로킹	NNG	O
으로	으로	JKB	O
_	_	_	O
막	막	VV	O
아	아	EC	O
내	내	VX	O
면서	면서	EC	O
_	_	_	O
분위기	분위기	NNG	O
를	를	JKO	O
_	_	_	O
바꾼	바꾸+ㄴ	VV+ETM	O
_	_	_	O
뒤	뒤	NNG	O
_	_	_	O
신영수	신영수	NNP	B-PER
의	의	JKG	O
_	_	_	O
오픈	오픈	NNG	O
_	_	_	O
공격	공격	NNG	O
까지	까지	JX	O
_	_	_	O
불	불	NNG	O
을	을	JKO	O
_	_	_	O
뿜	뿜	VV	O
어	어	EC	O
_	_	_	O
23	23	SN	B-NOH
-	-	SO	I-NOH
23	23	SN	I-NOH
_	_	_	O
동점	동점	NNG	O
을	을	JKO	O
_	_	_	O
만들	만들	VV	O
어	어	EC	O
냈	내+었	VX+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 370
## 결국 24-23에서 보비가 해결사로 나서면서 값진 승리를 이끌어냈다 .
## 결국 <24-23:NOH>에서 <보비:PER>가 해결사로 나서면서 값진 승리를 이끌어냈다 .
결국	결국	NNG	O
_	_	_	O
24	24	SN	B-NOH
-	-	SO	I-NOH
23	23	SN	I-NOH
에서	에서	JKB	O
_	_	_	O
보비	보비	NNP	B-PER
가	가	JKS	O
_	_	_	O
해결사	해결사	NNG	O
로	로	JKB	O
_	_	_	O
나서	나서	VV	O
면서	면서	EC	O
_	_	_	O
값진	값지+ㄴ	VA+ETM	O
_	_	_	O
승리	승리	NNG	O
를	를	JKO	O
_	_	_	O
이끌	이끌	VV	O
어	어	EC	O
냈	내+었	VX+EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 371
## 전날 경기에서 호투한 장원준의 투구가 훌륭했다고 하자)
## 전날 경기에서 호투한 <장원준:PER>의 투구가 훌륭했다고 하자)
전날	전날	NNG	O
_	_	_	O
경기	경기	NNG	O
에서	에서	JKB	O
_	_	_	O
호투한	호투하+ㄴ	VV+ETM	O
_	_	_	O
장원준	장원준	NNP	B-PER
의	의	JKG	O
_	_	_	O
투구	투구	NNG	O
가	가	JKS	O
_	_	_	O
훌륭	훌륭하	VA	O
했	였	EP	O
다고	다고	EC	O
_	_	_	O
하	하	VV	O
자	자	EF	O
)	)	SS	O

## 372
## 올해 새로 영입한 용병 더그 클락과 브래드 토마스가 성격이 좋은 것 같다고 하자 심드렁한 표정으로)
## 올해 새로 영입한 용병 <더그 클락:PER>과 <브래드 토마스:PER>가 성격이 좋은 것 같다고 하자 심드렁한 표정으로)
올해	올해	NNG	O
_	_	_	O
새로	새로	MAG	O
_	_	_	O
영입한	영입하+ㄴ	VV+ETM	O
_	_	_	O
용병	용병	NNG	O
_	_	_	O
더그	더그	NNP	B-PER
_	_	_	I-PER
클락	클락	NNP	I-PER
과	과	JC	O
_	_	_	O
브래드	브래드	NNP	B-PER
_	_	_	I-PER
토마스	토마스	NNP	I-PER
가	가	JKS	O
_	_	_	O
성격	성격	NNG	O
이	이	JKS	O
_	_	_	O
좋	좋	VA	O
은	은	ETM	O
_	_	_	O
것	것	NNB	O
_	_	_	O
같	같	VA	O
다고	다고	EC	O
_	_	_	O
하	하	VV	O
자	자	EC	O
_	_	_	O
심드렁한	심드렁하+ㄴ	VA+ETM	O
_	_	_	O
표정	표정	NNG	O
으로	으로	JKB	O
)	)	SS	O

## 373
## 여민지, 십자인대파열 부상으로 확인
## <여민지:PER>, <십자인대파열:POH> 부상으로 확인
여	여	NNG	B-PER
민지	민지	NNP	I-PER
,	,	SP	O
_	_	_	O
십자	십자	NNG	B-POH
인대	인대	NNG	I-POH
파열	파열	NNG	I-POH
_	_	_	O
부상	부상	NNG	O
으로	으로	JKB	O
_	_	_	O
확인	확인	NNG	O

## 374
## 이번 부상으로 인해 여민지는 올해 예정된 각종 국내 대회는 물론 국제대회 출전도 장담할 수 없게 되었다 .
## 이번 부상으로 인해 <여민지:PER>는 올해 예정된 각종 국내 대회는 물론 국제대회 출전도 장담할 수 없게 되었다 .
이번	이번	NNG	O
_	_	_	O
부상	부상	NNG	O
으로	으로	JKB	O
_	_	_	O
인해	인하+여	VV+EC	O
_	_	_	O
여	여	NNG	B-PER
민지	민지	NNP	I-PER
는	는	JX	O
_	_	_	O
올해	올해	NNG	O
_	_	_	O
예정된	예정되+ㄴ	VV+ETM	O
_	_	_	O
각종	각종	NNG	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
대회	대회	NNG	O
는	는	JX	O
_	_	_	O
물론	물론	MAG	O
_	_	_	O
국제	국제	NNG	O
대회	대회	NNG	O
_	_	_	O
출전	출전	NNG	O
도	도	JX	O
_	_	_	O
장담할	장담하+ㄹ	VV+ETM	O
_	_	_	O
수	수	NNB	O
_	_	_	O
없	없	VA	O
게	게	EC	O
_	_	_	O
되	되	VV	O
었	었	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 375
## 2사 1루 상황에서 첫 타석에 들어선 이승엽은 주니치 선발 가와카미의 8구째 바깥쪽 낮은 포크볼을 밀어쳐 2루 베이스쪽으로 빠지는 안타로 연결했다 .
## <2사:NOH> <1루:NOH> 상황에서 첫 타석에 들어선 <이승엽:PER>은 주니치 선발 <가와카미:PER>의 <8구:NOH>째 바깥쪽 낮은 포크볼을 밀어쳐 <2루:NOH> 베이스쪽으로 빠지는 안타로 연결했다 .
2	2	SN	B-NOH
사	사	NNG	I-NOH
_	_	_	O
1	1	SN	B-NOH
루	루	NNG	I-NOH
_	_	_	O
상황	상황	NNG	O
에서	에서	JKB	O
_	_	_	O
첫	첫	MM	O
_	_	_	O
타석	타석	NNG	O
에	에	JKB	O
_	_	_	O
들어선	들어서+ㄴ	VV+ETM	O
_	_	_	O
이승엽	이승엽	NNP	B-PER
은	은	JX	O
_	_	_	O
주니치	주니치	NNP	O
_	_	_	O
선발	선발	NNG	O
_	_	_	O
가와카미	가와카미	NNP	B-PER
의	의	JKG	O
_	_	_	O
8	8	SN	B-NOH
구	구	NNG	I-NOH
째	째	XSN	O
_	_	_	O
바깥쪽	바깥쪽	NNG	O
_	_	_	O
낮	낮	VA	O
은	은	ETM	O
_	_	_	O
포크볼	포크볼	NNG	O
을	을	JKO	O
_	_	_	O
밀	밀	VV	O
어	어	EC	O
쳐	치+어	VV+EC	O
_	_	_	O
2	2	SN	B-NOH
루	루	NNG	I-NOH
_	_	_	O
베이스	베이스	NNG	O
쪽	쪽	NNB	O
으로	으로	JKB	O
_	_	_	O
빠지	빠지	VV	O
는	는	ETM	O
_	_	_	O
안타	안타	NNG	O
로	로	JKB	O
_	_	_	O
연결	연결하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 376
## 이날 활약으로 이병규의 시즌 타율은 .333를 유지했다 .
## 이날 활약으로 <이병규:PER>의 시즌 타율은 <.333:PNT>를 유지했다 .
이날	이날	NNG	O
_	_	_	O
활약	활약	NNG	O
으로	으로	JKB	O
_	_	_	O
이병규	이병규	NNP	B-PER
의	의	JKG	O
_	_	_	O
시즌	시즌	NNG	O
_	_	_	O
타율	타율	NNG	O
은	은	JX	O
_	_	_	O
.333	.333	SN	B-PNT
를	를	JKO	O
_	_	_	O
유지	유지하	VV	O
했	였	EP	O
다	다	EC	O
_	_	_	O
.	.	SF	O

## 377
## "164㎝로 국내 프로야구선수중 최단신인 KIA 신인 김선빈이 지난해까지 팀 4번타자였다고 한다 ．
## "<164㎝:NOH>로 국내 프로야구선수중 최단신인 <KIA:ORG> 신인 <김선빈:PER>이 지난해까지 팀 <4번:NOH>타자였다고 한다 ．
"	"	SS	O
164	164	SN	B-NOH
㎝	㎝	SW	I-NOH
로	로	JKB	O
_	_	_	O
국내	국내	NNG	O
_	_	_	O
프로	프로	NNG	O
야구	야구	NNG	O
선수	선수	NNG	O
중	중	NNP	O
_	_	_	O
최	최	XPN	O
단신	단신	NNG	O
인	이+ㄴ	VCP+ETM	O
_	_	_	O
KIA	KIA	SL	B-ORG
_	_	_	O
신인	신인	NNG	O
_	_	_	O
김선빈	김선빈	NNP	B-PER
이	이	JKS	O
_	_	_	O
지난해	지난해	NNG	O
까지	까지	JX	O
_	_	_	O
팀	팀	NNG	O
_	_	_	O
4	4	SN	B-NOH
번	번	NNB	I-NOH
타자	타자+이	NNG+VCP	O
였	었	EP	O
다고	다고	EC	O
_	_	_	O
한다	하+ㄴ다	VV+EC	O
_	_	_	O
